66 80
1 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
2 3.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
3 3.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
4 0.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
5 3.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
6 6.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
7 9.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
8 1.20000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
9 1.50000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
10 1.80000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
11 2.10000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
12 2.40000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
13 2.70000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
14 3.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
15 3.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
16 3.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
17 3.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
18 2.70000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
19 2.40000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
20 2.10000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
21 1.80000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
22 1.50000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
23 1.20000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
24 9.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
25 6.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
26 3.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
27 0.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
28 0.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
29 0.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
30 0.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
31 3.00000000000000e-01 2.00000000000000e-01 0.00000000000000e+00
32 3.00000000000000e-01 4.00000000000000e-01 0.00000000000000e+00
33 3.00000000000000e-01 6.00000000000000e-01 0.00000000000000e+00
34 3.00000000000000e-01 8.00000000000000e-01 0.00000000000000e+00
35 6.00000000000000e-01 2.00000000000000e-01 0.00000000000000e+00
36 6.00000000000000e-01 4.00000000000000e-01 0.00000000000000e+00
37 6.00000000000000e-01 6.00000000000000e-01 0.00000000000000e+00
38 6.00000000000000e-01 8.00000000000000e-01 0.00000000000000e+00
39 9.00000000000000e-01 2.00000000000000e-01 0.00000000000000e+00
40 9.00000000000000e-01 4.00000000000000e-01 0.00000000000000e+00
41 9.00000000000000e-01 6.00000000000000e-01 0.00000000000000e+00
42 9.00000000000000e-01 8.00000000000000e-01 0.00000000000000e+00
43 1.20000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
44 1.20000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
45 1.20000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
46 1.20000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
47 1.50000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
48 1.50000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
49 1.50000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
50 1.50000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
51 1.80000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
52 1.80000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
53 1.80000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
54 1.80000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
55 2.10000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
56 2.10000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
57 2.10000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
58 2.10000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
59 2.40000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
60 2.40000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
61 2.40000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
62 2.40000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
63 2.70000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
64 2.70000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
65 2.70000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
66 2.70000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
1 102 1 5 
2 102 5 6 
3 102 6 7 
4 102 7 8 
5 102 8 9 
6 102 9 10 
7 102 10 11 
8 102 11 12 
9 102 12 13 
10 102 13 2 
11 102 2 14 
12 102 14 15 
13 102 15 16 
14 102 16 17 
15 102 17 3 
16 102 3 18 
17 102 18 19 
18 102 19 20 
19 102 20 21 
20 102 21 22 
21 102 22 23 
22 102 23 24 
23 102 24 25 
24 102 25 26 
25 102 26 4 
26 102 4 27 
27 102 27 28 
28 102 28 29 
29 102 29 30 
30 102 30 1 
31 204 1 5 31 30 
32 204 30 31 32 29 
33 204 29 32 33 28 
34 204 28 33 34 27 
35 204 27 34 26 4 
36 204 5 6 35 31 
37 204 31 35 36 32 
38 204 32 36 37 33 
39 204 33 37 38 34 
40 204 34 38 25 26 
41 204 6 7 39 35 
42 204 35 39 40 36 
43 204 36 40 41 37 
44 204 37 41 42 38 
45 204 38 42 24 25 
46 204 7 8 43 39 
47 204 39 43 44 40 
48 204 40 44 45 41 
49 204 41 45 46 42 
50 204 42 46 23 24 
51 204 8 9 47 43 
52 204 43 47 48 44 
53 204 44 48 49 45 
54 204 45 49 50 46 
55 204 46 50 22 23 
56 204 9 10 51 47 
57 204 47 51 52 48 
58 204 48 52 53 49 
59 204 49 53 54 50 
60 204 50 54 21 22 
61 204 10 11 55 51 
62 204 51 55 56 52 
63 204 52 56 57 53 
64 204 53 57 58 54 
65 204 54 58 20 21 
66 204 11 12 59 55 
67 204 55 59 60 56 
68 204 56 60 61 57 
69 204 57 61 62 58 
70 204 58 62 19 20 
71 204 12 13 63 59 
72 204 59 63 64 60 
73 204 60 64 65 61 
74 204 61 65 66 62 
75 204 62 66 18 19 
76 204 13 2 14 63 
77 204 63 14 15 64 
78 204 64 15 16 65 
79 204 65 16 17 66 
80 204 66 17 3 18 
